dreams_id,Co-enrolled in OVC
40/1190/2038,FALSE
40/1219/1136,FALSE
40/1190/2056,FALSE
40/1190/2075,FALSE
40/1214/1338,FALSE
40/1219/1158,FALSE
40/1219/1159,FALSE
40/1214/1350,FALSE
40/1219/1162,FALSE
40/1190/2070,FALSE
40/1218/1113,FALSE
40/1219/1168,FALSE
40/1214/1327,FALSE
40/1218/1099,FALSE
40/1218/1102,FALSE
40/1218/1109,FALSE
40/1189/1336,FALSE
40/1218/1094,FALSE
40/1218/1131,FALSE
40/1211/2403,FALSE
40/1211/2419,FALSE
40/1211/2420,FALSE
40/1211/2426,FALSE
40/1209/142,FALSE
40/1209/143,FALSE
40/1209/144,FALSE
40/1218/1136,FALSE
40/1215/1455,FALSE
40/1214/1360,FALSE
40/1215/1464,FALSE
40/1218/1148,FALSE
40/1189/1342,FALSE
40/1218/1183,FALSE
40/1190/2135,FALSE
40/1214/1397,FALSE
40/1215/1462,FALSE
40/1218/1162,FALSE
40/1190/2036,FALSE
40/1208/1857,FALSE
40/1190/2042,FALSE
40/1189/1347,FALSE
40/1190/2118,FALSE
40/1190/2052,FALSE
40/1214/1385,FALSE
40/1190/2057,FALSE
40/1219/1153,FALSE
40/1219/1181,FALSE
40/1208/1847,FALSE
40/1218/1111,FALSE
40/1219/1141,FALSE
40/1190/2071,FALSE
40/1218/1173,FALSE
40/1190/2143,FALSE
40/1210/1381,FALSE
40/1190/2086,FALSE
40/1190/2010,FALSE
40/1208/1865,FALSE
40/1218/1118,FALSE
40/1218/1083,FALSE
40/1210/1385,FALSE
40/1214/1357,FALSE
40/1219/1151,FALSE
40/1218/1089,FALSE
40/1214/1346,FALSE
40/1209/146,FALSE
40/1214/1333,FALSE
40/1190/2094,FALSE
40/1190/2107,FALSE
40/1214/1348,FALSE
40/1211/2398,FALSE
40/1190/2111,FALSE
40/1190/2123,FALSE
40/1211/2415,FALSE
40/1214/1377,FALSE
40/1209/139,FALSE
40/1214/1379,FALSE
40/1214/1381,FALSE
40/1187/1956,FALSE
40/1218/1137,FALSE
40/1218/1141,FALSE
40/1208/1831,FALSE
40/1218/1159,FALSE
40/1208/1836,FALSE
40/1200/44,FALSE
40/1200/63,FALSE
40/1200/66,FALSE
40/1189/1,FALSE
40/1201/14,FALSE
40/1200/80,FALSE
40/1200/83,FALSE
40/1200/121,FALSE
40/1188/109,FALSE
40/1188/110,FALSE
40/1188/11,FALSE
40/1188/75,FALSE
40/1188/131,FALSE
40/1188/29,FALSE
40/1186/84,FALSE
40/1188/137,FALSE
40/1201/57,FALSE
40/1201/72,FALSE
40/1201/3,FALSE
40/1189/11,FALSE
40/1188/7,FALSE
40/1188/19,FALSE
40/1188/193,FALSE
40/1188/118,FALSE
40/1188/119,FALSE
40/1186/99,FALSE
40/1186/23,FALSE
40/1186/152,FALSE
40/1188/83,FALSE
40/1201/93,FALSE
40/1188/197,FALSE
40/1201/107,FALSE
40/1188/263,FALSE
40/1200/181,FALSE
40/1200/186,FALSE
40/1201/7,FALSE
40/1188/175,FALSE
40/1189/53,FALSE
40/1189/20,FALSE
40/1200/224,FALSE
40/1186/256,FALSE
40/1187/45,FALSE
40/1187/46,FALSE
40/1201/181,FALSE
40/1201/115,FALSE
40/1188/99,FALSE
40/1201/175,FALSE
40/1187/11,FALSE
40/1187/12,FALSE
40/1186/116,FALSE
40/1187/65,FALSE
40/1186/181,FALSE
40/1188/295,FALSE
40/1188/209,FALSE
40/1190/20,FALSE
40/1186/187,FALSE
40/1208/81,FALSE
40/1186/132,FALSE
40/1200/294,FALSE
40/1201/193,FALSE
40/1201/194,FALSE
40/1186/136,FALSE
40/1186/208,FALSE
40/1200/252,FALSE
40/1201/246,FALSE
40/1188/298,FALSE
40/1186/59,FALSE
40/1189/63,FALSE
40/1208/155,FALSE
40/1187/17,FALSE
40/1186/60,FALSE
40/1200/212,FALSE
40/1187/92,FALSE
40/1188/278,FALSE
40/1208/183,FALSE
40/1200/247,FALSE
40/1208/190,FALSE
40/1200/306,FALSE
40/1208/225,FALSE
40/1201/87,FALSE
40/1208/128,FALSE
40/1186/292,FALSE
40/1186/275,FALSE
40/1190/288,FALSE
40/1190/291,FALSE
40/1208/230,FALSE
40/1201/88,FALSE
40/1188/64,FALSE
40/1208/243,FALSE
40/1190/25,FALSE
40/1201/262,FALSE
40/1208/251,FALSE
40/1187/153,FALSE
40/1187/154,FALSE
40/1188/339,FALSE
40/1200/281,FALSE
40/1190/147,FALSE
40/1187/157,FALSE
40/1208/375,FALSE
40/1190/346,FALSE
40/1201/286,FALSE
40/1188/341,FALSE
40/1200/327,FALSE
40/1188/434,FALSE
40/1189/218,FALSE
40/1190/164,FALSE
40/1190/52,FALSE
40/1200/316,FALSE
40/1208/272,FALSE
40/1208/273,FALSE
40/1187/202,FALSE
40/1188/409,FALSE
40/1189/135,FALSE
40/1190/200,FALSE
40/1190/209,FALSE
40/1190/213,FALSE
40/1208/276,FALSE
40/1190/174,FALSE
40/1187/249,FALSE
40/1186/352,FALSE
40/1187/251,FALSE
40/1187/254,FALSE
40/1187/368,FALSE
40/1208/488,FALSE
40/1190/68,FALSE
40/1190/319,FALSE
40/1187/74,FALSE
40/1188/425,FALSE
40/1190/377,FALSE
40/1190/302,FALSE
40/1201/308,FALSE
40/1188/474,FALSE
40/1208/463,FALSE
40/1201/279,FALSE
40/1208/344,FALSE
40/1208/348,FALSE
40/1201/338,FALSE
40/1200/375,FALSE
40/1190/308,FALSE
40/1189/244,FALSE
40/1190/383,FALSE
40/1208/438,FALSE
40/1201/298,FALSE
40/1188/476,FALSE
40/1188/501,FALSE
40/1186/353,FALSE
40/1190/218,FALSE
40/1201/339,FALSE
40/1190/98,FALSE
40/1187/260,FALSE
40/1190/221,FALSE
40/1186/354,FALSE
40/1189/141,FALSE
40/1208/445,FALSE
40/1208/511,FALSE
40/1187/264,FALSE
40/1201/318,FALSE
40/1190/103,FALSE
40/1186/439,FALSE
40/1188/370,FALSE
40/1208/553,FALSE
40/1190/342,FALSE
40/1208/521,FALSE
40/1186/421,FALSE
40/1186/310,FALSE
40/1190/376,FALSE
40/1208/527,FALSE
40/1190/231,FALSE
40/1188/566,FALSE
40/1190/443,FALSE
40/1201/388,FALSE
40/1186/483,FALSE
40/1201/389,FALSE
40/1186/446,FALSE
40/1201/392,FALSE
40/1200/393,FALSE
40/1208/637,FALSE
40/1208/175,FALSE
40/1186/469,FALSE
40/1186/560,FALSE
40/1208/672,FALSE
40/1186/528,FALSE
40/1187/129,FALSE
40/1188/496,FALSE
40/1190/122,FALSE
40/1188/618,FALSE
40/1190/437,FALSE
40/1200/423,FALSE
40/1201/332,FALSE
40/1196/113,FALSE
40/1208/204,FALSE
40/1201/333,FALSE
40/1208/702,FALSE
40/1187/293,FALSE
40/1200/35,FALSE
40/1200/100,FALSE
40/1200/101,FALSE
40/1201/16,FALSE
40/1186/12,FALSE
40/1201/50,FALSE
40/1200/131,FALSE
40/1201/54,FALSE
40/1188/13,FALSE
40/1188/115,FALSE
40/1188/1,FALSE
40/1200/17,FALSE
40/1186/85,FALSE
40/1188/6,FALSE
40/1201/59,FALSE
40/1200/200,FALSE
40/1201/60,FALSE
40/1208/47,FALSE
40/1188/227,FALSE
40/1186/149,FALSE
40/1188/228,FALSE
40/1188/22,FALSE
40/1200/164,FALSE
40/1200/168,FALSE
40/1200/71,FALSE
40/1188/31,FALSE
40/1188/33,FALSE
40/1200/177,FALSE
40/1188/235,FALSE
40/1188/169,FALSE
40/1201/108,FALSE
40/1188/238,FALSE
40/1186/222,FALSE
40/1188/270,FALSE
40/1201/112,FALSE
40/1186/234,FALSE
40/1187/48,FALSE
40/1187/49,FALSE
40/1188/41,FALSE
40/1186/235,FALSE
40/1208/90,FALSE
40/1186/110,FALSE
40/1188/97,FALSE
40/1186/261,FALSE
40/1189/7,FALSE
40/1200/126,FALSE
40/1208/87,FALSE
40/1200/199,FALSE
40/1189/29,FALSE
40/1186/203,FALSE
40/1200/93,FALSE
40/1200/113,FALSE
40/1200/115,FALSE
40/1186/184,FALSE
40/1188/206,FALSE
40/1186/50,FALSE
40/1190/32,FALSE
40/1201/134,FALSE
40/1200/141,FALSE
40/1201/82,FALSE
40/1208/40,FALSE
40/1201/103,FALSE
40/1186/140,FALSE
40/1186/207,FALSE
40/1201/47,FALSE
40/1201/105,FALSE
40/1188/57,FALSE
40/1188/275,FALSE
40/1186/210,FALSE
40/1201/257,FALSE
40/1190/84,FALSE
40/1186/269,FALSE
40/1186/242,FALSE
40/1187/4,FALSE
40/1188/79,FALSE
40/1190/37,FALSE
40/1189/81,FALSE
40/1186/245,FALSE
40/1208/213,FALSE
40/1201/218,FALSE
40/1208/184,FALSE
40/1200/299,FALSE
40/1201/58,FALSE
40/1186/20,FALSE
40/1200/14,FALSE
40/1201/75,FALSE
40/1186/148,FALSE
40/1186/21,FALSE
40/1200/138,FALSE
40/1200/146,FALSE
40/1188/12,FALSE
40/1200/36,FALSE
40/1200/39,FALSE
40/1208/69,FALSE
40/1208/13,FALSE
40/1200/170,FALSE
40/1188/111,FALSE
40/1188/112,FALSE
40/1201/71,FALSE
40/1188/393,FALSE
40/1187/28,FALSE
40/1187/68,FALSE
40/1189/125,FALSE
40/1188/321,FALSE
40/1186/325,FALSE
40/1189/158,FALSE
40/1200/171,FALSE
40/1201/171,FALSE
40/1201/6,FALSE
40/1186/157,FALSE
40/1189/50,FALSE
40/1188/198,FALSE
40/1187/33,FALSE
40/1200/301,FALSE
40/1189/108,FALSE
40/1188/61,FALSE
40/1187/360,FALSE
40/1201/228,FALSE
40/1200/264,FALSE
40/1208/307,FALSE
40/1186/17,FALSE
40/1188/141,FALSE
40/1188/145,FALSE
40/1201/30,FALSE
40/1200/161,FALSE
40/1200/78,FALSE
40/1201/39,FALSE
40/1188/159,FALSE
40/1188/171,FALSE
40/1186/162,FALSE
40/1189/38,FALSE
40/1200/270,FALSE
40/1186/221,FALSE
40/1190/66,FALSE
40/1189/93,FALSE
40/1201/230,FALSE
40/1201/231,FALSE
40/1208/373,FALSE
40/1187/146,FALSE
40/1188/71,FALSE
40/1186/97,FALSE
40/1186/192,FALSE
40/1186/195,FALSE
40/1188/243,FALSE
40/1186/103,FALSE
40/1186/228,FALSE
40/1188/268,FALSE
40/1189/40,FALSE
40/1189/213,FALSE
40/1201/266,FALSE
40/1190/345,FALSE
40/1201/169,FALSE
40/1186/27,FALSE
40/1188/262,FALSE
40/1200/232,FALSE
40/1200/116,FALSE
40/1200/90,FALSE
40/1187/47,FALSE
40/1208/61,FALSE
40/1188/201,FALSE
40/1188/285,FALSE
40/1189/216,FALSE
40/1190/313,FALSE
40/1201/287,FALSE
40/1200/351,FALSE
40/1188/436,FALSE
40/1201/249,FALSE
40/1190/163,FALSE
40/1200/233,FALSE
40/1186/121,FALSE
40/1186/41,FALSE
40/1200/179,FALSE
40/1200/183,FALSE
40/1208/56,FALSE
40/1188/158,FALSE
40/1200/189,FALSE
40/1187/36,FALSE
40/1186/8,FALSE
40/1186/161,FALSE
40/1186/164,FALSE
40/1186/225,FALSE
40/1188/199,FALSE
40/1186/385,FALSE
40/1190/166,FALSE
40/1208/136,FALSE
40/1190/168,FALSE
40/1186/403,FALSE
40/1208/114,FALSE
40/1189/198,FALSE
40/1200/314,FALSE
40/1201/274,FALSE
40/1201/182,FALSE
40/1201/183,FALSE
40/1187/64,FALSE
40/1187/57,FALSE
40/1188/316,FALSE
40/1186/264,FALSE
40/1201/120,FALSE
40/1201/121,FALSE
40/1189/9,FALSE
40/1188/246,FALSE
40/1186/229,FALSE
40/1188/39,FALSE
40/1188/257,FALSE
40/1188/208,FALSE
40/1201/125,FALSE
40/1200/133,FALSE
40/1187/199,FALSE
40/1187/173,FALSE
40/1201/276,FALSE
40/1208/275,FALSE
40/1189/231,FALSE
40/1190/199,FALSE
40/1208/382,FALSE
40/1188/202,FALSE
40/1188/248,FALSE
40/1186/236,FALSE
40/1201/97,FALSE
40/1186/175,FALSE
40/1201/227,FALSE
40/1208/20,FALSE
40/1200/249,FALSE
40/1208/25,FALSE
40/1186/131,FALSE
40/1201/80,FALSE
40/1200/292,FALSE
40/1201/142,FALSE
40/1188/214,FALSE
40/1200/293,FALSE
40/1188/113,FALSE
40/1188/352,FALSE
40/1208/388,FALSE
40/1187/256,FALSE
40/1189/222,FALSE
40/1201/297,FALSE
40/1208/294,FALSE
40/1188/471,FALSE
40/1208/336,FALSE
40/1208/504,FALSE
40/1188/287,FALSE
40/1187/58,FALSE
40/1201/188,FALSE
40/1188/188,FALSE
40/1200/241,FALSE
40/1200/228,FALSE
40/1208/65,FALSE
40/1186/125,FALSE
40/1186/190,FALSE
40/1201/164,FALSE
40/1188/53,FALSE
40/1200/153,FALSE
40/1186/139,FALSE
40/1200/251,FALSE
40/1208/119,FALSE
40/1208/41,FALSE
40/1201/199,FALSE
40/1187/88,FALSE
40/1188/136,FALSE
40/1188/138,FALSE
40/1201/28,FALSE
40/1200/158,FALSE
40/1190/321,FALSE
40/1190/305,FALSE
40/1187/363,FALSE
40/1190/307,FALSE
40/1201/299,FALSE
40/1186/348,FALSE
40/1208/347,FALSE
40/1189/208,FALSE
40/1208/467,FALSE
40/1187/397,FALSE
40/1187/66,FALSE
40/1200/291,FALSE
40/1201/131,FALSE
40/1190/33,FALSE
40/1201/135,FALSE
40/1201/138,FALSE
40/1188/49,FALSE
40/1187/19,FALSE
40/1186/321,FALSE
40/1186/240,FALSE
40/1208/121,FALSE
40/1190/36,FALSE
40/1188/151,FALSE
40/1189/12,FALSE
40/1200/105,FALSE
40/1190/418,FALSE
40/1190/219,FALSE
40/1189/142,FALSE
40/1186/133,FALSE
40/1201/144,FALSE
40/1200/250,FALSE
40/1188/221,FALSE
40/1208/156,FALSE
40/1208/45,FALSE
40/1186/213,FALSE
40/1188/279,FALSE
40/1208/211,FALSE
40/1188/280,FALSE
40/1201/215,FALSE
40/1188/387,FALSE
40/1188/390,FALSE
40/1188/329,FALSE
40/1208/126,FALSE
40/1186/63,FALSE
40/1186/64,FALSE
40/1188/332,FALSE
40/1188/299,FALSE
40/1201/34,FALSE
40/1188/260,FALSE
40/1208/48,FALSE
40/1188/20,FALSE
40/1186/196,FALSE
40/1189/16,FALSE
40/1201/77,FALSE
40/1189/226,FALSE
40/1189/177,FALSE
40/1190/222,FALSE
40/1187/222,FALSE
40/1208/449,FALSE
40/1190/370,FALSE
40/1187/225,FALSE
40/1190/392,FALSE
40/1188/107,FALSE
40/1201/104,FALSE
40/1189/88,FALSE
40/1189/104,FALSE
40/1208/44,FALSE
40/1200/258,FALSE
40/1190/114,FALSE
40/1188/301,FALSE
40/1187/30,FALSE
40/1200/300,FALSE
40/1187/9,FALSE
40/1200/173,FALSE
40/1200/174,FALSE
40/1186/28,FALSE
40/1186/101,FALSE
40/1200/346,FALSE
40/1186/422,FALSE
40/1186/424,FALSE
40/1208/397,FALSE
40/1200/411,FALSE
40/1201/84,FALSE
40/1187/70,FALSE
40/1201/85,FALSE
40/1208/124,FALSE
40/1186/216,FALSE
40/1187/361,FALSE
40/1208/231,FALSE
40/1186/72,FALSE
40/1190/183,FALSE
40/1186/361,FALSE
40/1190/478,FALSE
40/1188/382,FALSE
40/1208/558,FALSE
40/1201/327,FALSE
40/1189/237,FALSE
40/1201/394,FALSE
40/1186/467,FALSE
40/1187/434,FALSE
40/1187/422,FALSE
40/1196/95,FALSE
40/1200/180,FALSE
40/1201/172,FALSE
40/1200/234,FALSE
40/1188/266,FALSE
40/1200/188,FALSE
40/1188/179,FALSE
40/1188/180,FALSE
40/1201/38,FALSE
40/1190/133,FALSE
40/1186/278,FALSE
40/1188/395,FALSE
40/1208/304,FALSE
40/1189/109,FALSE
40/1208/193,FALSE
40/1187/149,FALSE
40/1208/250,FALSE
40/1201/329,FALSE
40/1190/403,FALSE
40/1189/264,FALSE
40/1188/578,FALSE
40/1186/102,FALSE
40/1187/41,FALSE
40/1187/42,FALSE
40/1208/97,FALSE
40/1187/44,FALSE
40/1186/170,FALSE
40/1201/95,FALSE
40/1188/366,FALSE
40/1186/68,FALSE
40/1187/359,FALSE
40/1190/206,FALSE
40/1208/366,FALSE
40/1208/233,FALSE
40/1190/182,FALSE
40/1190/64,FALSE
40/1201/419,FALSE
40/1188/515,FALSE
40/1201/403,FALSE
40/1201/346,FALSE
40/1187/427,FALSE
40/1200/399,FALSE
40/1187/436,FALSE
40/1186/380,FALSE
40/1201/265,FALSE
40/1187/103,FALSE
40/1187/233,FALSE
40/1190/118,FALSE
40/1187/380,FALSE
40/1208/263,FALSE
40/1200/348,FALSE
40/1190/314,FALSE
40/1201/90,FALSE
40/1201/232,FALSE
40/1201/234,FALSE
40/1208/246,FALSE
40/1187/148,FALSE
40/1201/263,FALSE
40/1188/417,FALSE
40/1189/95,FALSE
40/1208/89,FALSE
40/1201/111,FALSE
40/1188/282,FALSE
40/1208/14,FALSE
40/1188/96,FALSE
40/1189/73,FALSE
40/1186/47,FALSE
40/1190/234,FALSE
40/1186/537,FALSE
40/1208/406,FALSE
40/1188/552,FALSE
40/1201/254,FALSE
40/1187/429,FALSE
40/1200/403,FALSE
40/1187/300,FALSE
40/1208/412,FALSE
40/1187/306,FALSE
40/1189/192,FALSE
40/1201/250,FALSE
40/1186/301,FALSE
40/1187/105,FALSE
40/1201/236,FALSE
40/1186/297,FALSE
40/1190/312,FALSE
40/1208/374,FALSE
40/1190/152,FALSE
40/1188/431,FALSE
40/1187/51,FALSE
40/1186/237,FALSE
40/1189/10,FALSE
40/1201/98,FALSE
40/1188/100,FALSE
40/1188/251,FALSE
40/1201/99,FALSE
40/1200/240,FALSE
40/1188/253,FALSE
40/1188/190,FALSE
40/1188/441,FALSE
40/1189/199,FALSE
40/1190/172,FALSE
40/1190/173,FALSE
40/1187/175,FALSE
40/1187/176,FALSE
40/1190/176,FALSE
40/1189/99,FALSE
40/1188/354,FALSE
40/1208/384,FALSE
40/1200/322,FALSE
40/1187/177,FALSE
40/1201/295,FALSE
40/1200/336,FALSE
40/1187/212,FALSE
40/1190/322,FALSE
40/1186/409,FALSE
40/1187/182,FALSE
40/1187/183,FALSE
40/1200/349,FALSE
40/1208/264,FALSE
40/1186/331,FALSE
40/1201/269,FALSE
40/1186/334,FALSE
40/1189/197,FALSE
40/1188/271,FALSE
40/1186/92,FALSE
40/1186/265,FALSE
40/1201/155,FALSE
40/1201/158,FALSE
40/1188/293,FALSE
40/1187/216,FALSE
40/1190/327,FALSE
40/1190/309,FALSE
40/1187/388,FALSE
40/1208/482,FALSE
40/1200/313,FALSE
40/1190/352,FALSE
40/1190/170,FALSE
40/1189/97,FALSE
40/1186/118,FALSE
40/1186/119,FALSE
40/1201/192,FALSE
40/1188/211,FALSE
40/1200/244,FALSE
40/1201/129,FALSE
40/1201/130,FALSE
40/1187/5,FALSE
40/1208/389,FALSE
40/1187/258,FALSE
40/1187/364,FALSE
40/1208/391,FALSE
40/1187/262,FALSE
40/1208/548,FALSE
40/1188/414,FALSE
40/1196/76,FALSE
40/1200/333,FALSE
40/1190/316,FALSE
40/1188/350,FALSE
40/1190/171,FALSE
40/1188/442,FALSE
40/1190/177,FALSE
40/1208/283,FALSE
40/1187/210,FALSE
40/1187/179,FALSE
40/1187/253,FALSE
40/1201/101,FALSE
40/1188/106,FALSE
40/1188/458,FALSE
40/1186/395,FALSE
40/1188/461,FALSE
40/1200/344,FALSE
40/1190/337,FALSE
40/1186/435,FALSE
40/1189/178,FALSE
40/1186/437,FALSE
40/1187/418,FALSE
40/1188/423,FALSE
40/1208/459,FALSE
40/1196/70,FALSE
40/1196/84,FALSE
40/1186/428,FALSE
40/1189/137,FALSE
40/1188/223,FALSE
40/1186/247,FALSE
40/1186/248,FALSE
40/1201/322,FALSE
40/1188/464,FALSE
40/1188/467,FALSE
40/1188/562,FALSE
40/1208/525,FALSE
40/1201/324,FALSE
40/1188/491,FALSE
40/1186/360,FALSE
40/1187/279,FALSE
40/1189/234,FALSE
40/1208/340,FALSE
40/1186/394,FALSE
40/1186/456,FALSE
40/1186/458,FALSE
40/1188/456,FALSE
40/1186/413,FALSE
40/1208/616,FALSE
40/1186/522,FALSE
40/1200/383,FALSE
40/1189/259,FALSE
40/1186/468,FALSE
40/1187/93,FALSE
40/1189/46,FALSE
40/1186/272,FALSE
40/1201/214,FALSE
40/1208/214,FALSE
40/1188/300,FALSE
40/1186/274,FALSE
40/1190/446,FALSE
40/1208/535,FALSE
40/1208/147,FALSE
40/1196/169,FALSE
40/1186/314,FALSE
40/1196/94,FALSE
40/1189/261,FALSE
40/1201/343,FALSE
40/1187/26,FALSE
40/1200/305,FALSE
40/1188/394,FALSE
40/1187/27,FALSE
40/1186/217,FALSE
40/1188/333,FALSE
40/1208/223,FALSE
40/1190/87,FALSE
40/1208/509,FALSE
40/1208/439,FALSE
40/1188/477,FALSE
40/1208/547,FALSE
40/1187/400,FALSE
40/1190/365,FALSE
40/1190/366,FALSE
40/1208/140,FALSE
40/1190/404,FALSE
40/1190/123,FALSE
40/1201/401,FALSE
40/1196/112,FALSE
40/1189/107,FALSE
40/1186/67,FALSE
40/1200/302,FALSE
40/1190/286,FALSE
40/1190/205,FALSE
40/1187/187,FALSE
40/1208/313,FALSE
40/1188/305,FALSE
40/1201/282,FALSE
40/1200/365,FALSE
40/1190/368,FALSE
40/1200/378,FALSE
40/1200/379,FALSE
40/1186/357,FALSE
40/1190/226,FALSE
40/1189/236,FALSE
40/1189/253,FALSE
40/1189/164,FALSE
40/1189/165,FALSE
40/1188/336,FALSE
40/1208/240,FALSE
40/1190/185,FALSE
40/1186/327,FALSE
40/1201/260,FALSE
40/1188/487,FALSE
40/1187/126,FALSE
40/1189/144,FALSE
40/1190/393,FALSE
40/1187/79,FALSE
40/1201/348,FALSE
40/1186/312,FALSE
40/1208/131,FALSE
40/1186/379,FALSE
40/1190/311,FALSE
40/1190/146,FALSE
40/1208/194,FALSE
40/1188/432,FALSE
40/1186/281,FALSE
40/1187/272,FALSE
40/1189/255,FALSE
40/1208/665,FALSE
40/1186/512,FALSE
40/1188/493,FALSE
40/1188/494,FALSE
40/1190/482,FALSE
40/1188/511,FALSE
40/1189/229,FALSE
40/1186/333,FALSE
40/1186/336,FALSE
40/1190/160,FALSE
40/1200/312,FALSE
40/1190/167,FALSE
40/1201/272,FALSE
40/1186/400,FALSE
40/1208/639,FALSE
40/1187/435,FALSE
40/1190/401,FALSE
40/1201/396,FALSE
40/1188/594,FALSE
40/1208/674,FALSE
40/1188/575,FALSE
40/1208/483,FALSE
40/1187/239,FALSE
40/1201/275,FALSE
40/1187/244,FALSE
40/1186/351,FALSE
40/1186/474,FALSE
40/1187/426,FALSE
40/1187/411,FALSE
40/1188/355,FALSE
40/1190/178,FALSE
40/1188/446,FALSE
40/1187/385,FALSE
40/1190/357,FALSE
40/1188/451,FALSE
40/1190/359,FALSE
40/1190/180,FALSE
40/1208/301,FALSE
40/1201/309,FALSE
40/1190/411,FALSE
40/1190/412,FALSE
40/1187/109,FALSE
40/1208/578,FALSE
40/1186/366,FALSE
40/1187/470,FALSE
40/1188/622,FALSE
40/1208/567,FALSE
40/1186/476,FALSE
40/1190/243,FALSE
40/1188/623,FALSE
40/1190/79,FALSE
40/1186/315,FALSE
40/1187/396,FALSE
40/1190/325,FALSE
40/1208/339,FALSE
40/1208/435,FALSE
40/1187/371,FALSE
40/1208/349,FALSE
40/1190/414,FALSE
40/1188/475,FALSE
40/1190/220,FALSE
40/1201/314,FALSE
40/1189/209,FALSE
40/1188/413,FALSE
40/1208/515,FALSE
40/1187/391,FALSE
40/1190/72,FALSE
40/1208/470,FALSE
40/1187/266,FALSE
40/1186/356,FALSE
40/1208/495,FALSE
40/1187/404,FALSE
40/1188/416,FALSE
40/1186/358,FALSE
40/1190/423,FALSE
40/1188/508,FALSE
40/1208/632,FALSE
40/1190/394,FALSE
40/1186/311,FALSE
40/1196/89,FALSE
40/1190/396,FALSE
40/1189/257,FALSE
40/1208/533,FALSE
40/1186/559,FALSE
40/1208/203,FALSE
40/1188/571,FALSE
40/1208/560,FALSE
40/1208/146,FALSE
40/1190/402,FALSE
40/1189/322,FALSE
40/1188/514,FALSE
40/1187/128,FALSE
40/1186/576,FALSE
40/1201/421,FALSE
40/1201/382,FALSE
40/1208/540,FALSE
40/1196/114,FALSE
40/1187/437,FALSE
40/1188/580,FALSE
40/1186/491,FALSE
40/1187/469,FALSE
40/1201/404,FALSE
40/1208/677,FALSE
40/1200/372,FALSE
40/1201/406,FALSE
40/1208/680,FALSE
40/1190/479,FALSE
40/1187/291,FALSE
40/1186/540,FALSE
40/1187/294,FALSE
40/1200/52,FALSE
40/1201/40,FALSE
40/1200/89,FALSE
40/1200/123,FALSE
40/1201/62,FALSE
40/1200/102,FALSE
40/1201/21,FALSE
40/1201/23,FALSE
40/1201/51,FALSE
40/1200/132,FALSE
40/1201/67,FALSE
40/1201/68,FALSE
40/1188/14,FALSE
40/1188/15,FALSE
40/1188/77,FALSE
40/1186/4,FALSE
40/1188/16,FALSE
40/1188/117,FALSE
40/1188/135,FALSE
40/1188/81,FALSE
40/1188/4,FALSE
40/1188/147,FALSE
40/1200/162,FALSE
40/1189/13,FALSE
40/1188/120,FALSE
40/1186/98,FALSE
40/1201/168,FALSE
40/1201/33,FALSE
40/1190/14,FALSE
40/1186/191,FALSE
40/1188/21,FALSE
40/1200/169,FALSE
40/1200/172,FALSE
40/1186/156,FALSE
40/1188/24,FALSE
40/1186/45,FALSE
40/1188/157,FALSE
40/1186/30,FALSE
40/1188/164,FALSE
40/1201/109,FALSE
40/1188/174,FALSE
40/1188/177,FALSE
40/1186/163,FALSE
40/1208/59,FALSE
40/1200/269,FALSE
40/1188/183,FALSE
40/1188/86,FALSE
40/1187/40,FALSE
40/1188/89,FALSE
40/1188/124,FALSE
40/1186/105,FALSE
40/1200/237,FALSE
40/1189/56,FALSE
40/1186/108,FALSE
40/1188/40,FALSE
40/1189/71,FALSE
40/1201/154,FALSE
40/1188/284,FALSE
40/1188/286,FALSE
40/1188/249,FALSE
40/1187/52,FALSE
40/1187/54,FALSE
40/1187/55,FALSE
40/1201/184,FALSE
40/1188/189,FALSE
40/1190/7,FALSE
40/1186/182,FALSE
40/1208/66,FALSE
40/1186/266,FALSE
40/1200/243,FALSE
40/1201/160,FALSE
40/1186/205,FALSE
40/1201/133,FALSE
40/1190/35,FALSE
40/1190/12,FALSE
40/1186/189,FALSE
40/1188/218,FALSE
40/1208/28,FALSE
40/1189/87,FALSE
40/1188/360,FALSE
40/1188/129,FALSE
40/1190/60,FALSE
40/1186/214,FALSE
40/1187/23,FALSE
40/1201/217,FALSE
40/1190/132,FALSE
40/1187/136,FALSE
40/1186/273,FALSE
40/1200/51,FALSE
40/1200/57,FALSE
40/1200/64,FALSE
40/1189/64,FALSE
40/1188/392,FALSE
40/1188/59,FALSE
40/1200/259,FALSE
40/1189/126,FALSE
40/1189/85,FALSE
40/1189/160,FALSE
40/1187/228,FALSE
40/1187/139,FALSE
40/1190/137,FALSE
40/1200/19,FALSE
40/1188/335,FALSE
40/1186/279,FALSE
40/1201/259,FALSE
40/1189/94,FALSE
40/1188/401,FALSE
40/1189/176,FALSE
40/1208/242,FALSE
40/1208/94,FALSE
40/1187/152,FALSE
40/1200/74,FALSE
40/1200/46,FALSE
40/1200/47,FALSE
40/1200/56,FALSE
40/1201/91,FALSE
40/1187/155,FALSE
40/1189/188,FALSE
40/1188/407,FALSE
40/1190/156,FALSE
40/1208/262,FALSE
40/1201/268,FALSE
40/1201/41,FALSE
40/1188/8,FALSE
40/1189/190,FALSE
40/1189/193,FALSE
40/1189/195,FALSE
40/1186/332,FALSE
40/1190/165,FALSE
40/1200/114,FALSE
